datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
7/6/2004 1:00:00 PM,7/6/2004 9:00:00 AM,7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,PJM-E,39173
7/6/2004 1:00:00 PM,7/6/2004 9:00:00 AM,7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,PJM-W,6120
7/6/2004 1:00:00 PM,7/6/2004 9:00:00 AM,7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,NI,12632
7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,PJM-E,40848
7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,PJM-W,6480
7/6/2004 2:00:00 PM,7/6/2004 10:00:00 AM,7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,NI,13349
7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,PJM-E,42226
7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,PJM-W,6709
7/6/2004 3:00:00 PM,7/6/2004 11:00:00 AM,7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,NI,14042
7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,PJM-E,43168
7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,PJM-W,6895
7/6/2004 4:00:00 PM,7/6/2004 12:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,NI,14601
7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,PJM-E,44154
7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,PJM-W,7083
7/6/2004 5:00:00 PM,7/6/2004 1:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,NI,15100
7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,PJM-E,44940
7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,PJM-W,7183
7/6/2004 6:00:00 PM,7/6/2004 2:00:00 PM,7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,NI,15712
7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,PJM-E,45710
7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,PJM-W,7301
7/6/2004 7:00:00 PM,7/6/2004 3:00:00 PM,7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,NI,16031
7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,PJM-E,46365
7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,PJM-W,7422
7/6/2004 8:00:00 PM,7/6/2004 4:00:00 PM,7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,NI,16225
7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,PJM-E,46574
7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,PJM-W,7483
7/6/2004 9:00:00 PM,7/6/2004 5:00:00 PM,7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,NI,16117
7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,PJM-E,45548
7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,PJM-W,7460
7/6/2004 10:00:00 PM,7/6/2004 6:00:00 PM,7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,NI,15834
7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,PJM-E,43932
7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,PJM-W,7276
7/6/2004 11:00:00 PM,7/6/2004 7:00:00 PM,7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,NI,15316
7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,PJM-E,42633
7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,PJM-W,7085
7/7/2004 12:00:00 AM,7/6/2004 8:00:00 PM,7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,NI,14810
7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,PJM-E,42048
7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,PJM-W,7057
7/7/2004 1:00:00 AM,7/6/2004 9:00:00 PM,7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,NI,14408
7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,PJM-E,38897
7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,PJM-W,6595
7/7/2004 2:00:00 AM,7/6/2004 10:00:00 PM,7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,NI,14090
7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,PJM-E,34941
7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,PJM-W,5986
7/7/2004 3:00:00 AM,7/6/2004 11:00:00 PM,7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,NI,13040
7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,PJM-E,31799
7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,PJM-W,5468
7/7/2004 4:00:00 AM,7/7/2004 12:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,NI,11806
7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,PJM-E,29621
7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,PJM-W,5191
7/7/2004 5:00:00 AM,7/7/2004 1:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,NI,10852
7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,PJM-E,28251
7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,PJM-W,4976
7/7/2004 6:00:00 AM,7/7/2004 2:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,NI,10213
7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,PJM-E,27378
7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,PJM-W,4830
7/7/2004 7:00:00 AM,7/7/2004 3:00:00 AM,7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,NI,9744
7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,PJM-E,27361
7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,PJM-W,4864
7/7/2004 8:00:00 AM,7/7/2004 4:00:00 AM,7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,NI,9476
7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,PJM-E,28460
7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,PJM-W,5052
7/7/2004 9:00:00 AM,7/7/2004 5:00:00 AM,7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,NI,9470
7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,PJM-E,30706
7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,PJM-W,5355
7/7/2004 10:00:00 AM,7/7/2004 6:00:00 AM,7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,NI,9784
7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,PJM-E,34272
7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,PJM-W,5719
7/7/2004 11:00:00 AM,7/7/2004 7:00:00 AM,7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,NI,10645
7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,PJM-E,37373
7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,PJM-W,6117
7/7/2004 12:00:00 PM,7/7/2004 8:00:00 AM,7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,NI,11590
7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,PJM-E,40188
7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,PJM-W,6440
7/7/2004 1:00:00 PM,7/7/2004 9:00:00 AM,7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,NI,12151
7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,PJM-E,42603
7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,PJM-W,6685
7/7/2004 2:00:00 PM,7/7/2004 10:00:00 AM,7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,NI,12338
7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,PJM-E,44592
7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,PJM-W,6890
7/7/2004 3:00:00 PM,7/7/2004 11:00:00 AM,7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,NI,12525
7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,PJM-E,46310
7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,PJM-W,7030
7/7/2004 4:00:00 PM,7/7/2004 12:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,NI,12593
7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,PJM-E,47712
7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,PJM-W,7137
7/7/2004 5:00:00 PM,7/7/2004 1:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,NI,12669
7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,PJM-E,48469
7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,PJM-W,7152
7/7/2004 6:00:00 PM,7/7/2004 2:00:00 PM,7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,NI,12741
7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,PJM-E,48386
7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,PJM-W,7173
7/7/2004 7:00:00 PM,7/7/2004 3:00:00 PM,7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,NI,12645
7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,PJM-E,47460
7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,PJM-W,7144
7/7/2004 8:00:00 PM,7/7/2004 4:00:00 PM,7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,NI,12522
7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,PJM-E,45985
7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,PJM-W,7111
7/7/2004 9:00:00 PM,7/7/2004 5:00:00 PM,7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,NI,12382
7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,PJM-E,44386
7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,PJM-W,6938
7/7/2004 10:00:00 PM,7/7/2004 6:00:00 PM,7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,NI,12170
7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,PJM-E,42745
7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,PJM-W,6705
7/7/2004 11:00:00 PM,7/7/2004 7:00:00 PM,7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,NI,11885
7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,PJM-E,42159
7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,PJM-W,6567
7/8/2004 12:00:00 AM,7/7/2004 8:00:00 PM,7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,NI,11783
7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,PJM-E,41341
7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,PJM-W,6557
7/8/2004 1:00:00 AM,7/7/2004 9:00:00 PM,7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,NI,11933
7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,PJM-E,38321
7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,PJM-W,6112
7/8/2004 2:00:00 AM,7/7/2004 10:00:00 PM,7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,NI,11843
7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,PJM-E,34830
7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,PJM-W,5572
7/8/2004 3:00:00 AM,7/7/2004 11:00:00 PM,7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,NI,11029
7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,PJM-E,32086
7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,PJM-W,5157
7/8/2004 4:00:00 AM,7/8/2004 12:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,NI,10004
7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,PJM-E,30157
7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,PJM-W,4891
7/8/2004 5:00:00 AM,7/8/2004 1:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,NI,9259
7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,PJM-E,28880
7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,PJM-W,4741
7/8/2004 6:00:00 AM,7/8/2004 2:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,NI,8836
7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,PJM-E,28277
7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,PJM-W,4637
7/8/2004 7:00:00 AM,7/8/2004 3:00:00 AM,7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,NI,8526
7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,PJM-E,28317
7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,PJM-W,4672
7/8/2004 8:00:00 AM,7/8/2004 4:00:00 AM,7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,NI,8383
7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,PJM-E,29599
7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,PJM-W,4836
7/8/2004 9:00:00 AM,7/8/2004 5:00:00 AM,7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,NI,8451
7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,PJM-E,32031
7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,PJM-W,5140
7/8/2004 10:00:00 AM,7/8/2004 6:00:00 AM,7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,NI,8866
7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,PJM-E,35188
7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,PJM-W,5474
7/8/2004 11:00:00 AM,7/8/2004 7:00:00 AM,7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,NI,9746
7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,PJM-E,38215
7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,PJM-W,5832
7/8/2004 12:00:00 PM,7/8/2004 8:00:00 AM,7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,NI,10742
7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,PJM-E,40988
7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,PJM-W,6189
7/8/2004 1:00:00 PM,7/8/2004 9:00:00 AM,7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,NI,11532
7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,PJM-E,43224
7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,PJM-W,6418
7/8/2004 2:00:00 PM,7/8/2004 10:00:00 AM,7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,NI,11962
7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,PJM-E,45042
7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,PJM-W,6567
7/8/2004 3:00:00 PM,7/8/2004 11:00:00 AM,7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,NI,12410
7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,PJM-E,46363
7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,PJM-W,6667
7/8/2004 4:00:00 PM,7/8/2004 12:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,NI,12631
7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,PJM-E,47381
7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,PJM-W,6770
7/8/2004 5:00:00 PM,7/8/2004 1:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,NI,12811
7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,PJM-E,47956
7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,PJM-W,6840
7/8/2004 6:00:00 PM,7/8/2004 2:00:00 PM,7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,NI,13044
7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,PJM-E,48307
7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,PJM-W,6908
7/8/2004 7:00:00 PM,7/8/2004 3:00:00 PM,7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,NI,13206
7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,PJM-E,48582
7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,PJM-W,6950
7/8/2004 8:00:00 PM,7/8/2004 4:00:00 PM,7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,NI,13316
7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,PJM-E,48230
7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,PJM-W,6893
7/8/2004 9:00:00 PM,7/8/2004 5:00:00 PM,7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,NI,13354
7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,PJM-E,46701
7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,PJM-W,6761
7/8/2004 10:00:00 PM,7/8/2004 6:00:00 PM,7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,NI,13210
7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,PJM-E,44603
7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,PJM-W,6589
7/8/2004 11:00:00 PM,7/8/2004 7:00:00 PM,7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,NI,12937
7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,PJM-E,43141
7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,PJM-W,6409
7/9/2004 12:00:00 AM,7/8/2004 8:00:00 PM,7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,NI,12559
7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,PJM-E,42320
7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,PJM-W,6429
7/9/2004 1:00:00 AM,7/8/2004 9:00:00 PM,7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,NI,12476
7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,PJM-E,39023
7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,PJM-W,6071
7/9/2004 2:00:00 AM,7/8/2004 10:00:00 PM,7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,NI,12353
7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,PJM-E,34965
7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,PJM-W,5527
7/9/2004 3:00:00 AM,7/8/2004 11:00:00 PM,7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,NI,11532
7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,7/9/2004 5:00:00 AM,7/9/2004 1:00:00 AM,PJM-E,31782
7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,7/9/2004 5:00:00 AM,7/9/2004 1:00:00 AM,PJM-W,5104
7/9/2004 4:00:00 AM,7/9/2004 12:00:00 AM,7/9/2004 5:00:00 AM,7/9/2004 1:00:00 AM,NI,10462
7/9/2004 5:00:00 AM,7/9/2004 1:00:00 AM,7/9/2004 6:00:00 AM,7/9/2004 2:00:00 AM,PJM-E,29633
